AMBER General Force Field for organic molecules (Version 2.2.20, March 2021)
c  12.01         0.616               Sp2 C carbonyl group 
cg-c -ns   68.13      115.10                2021        1   0.0000
cg-c -nt   68.81      113.69                2021        1   0.0000
cg-c -o    79.81      121.74                2021        8   1.0107
cg-c -os   80.45      110.80                2021        1   0.0000
cg-cs-h4   45.48      114.72                2021        2   0.2530
cg-cs-s    64.79      125.20                2021        1   0.0000
cg-ne-n1    90.2      120.20             SOURCE2        1         
cg-ne-n2    92.3      113.39             SOURCE3        1         
cg-ne-nh   91.85      114.22                2021        1   0.0000
cg-ne-o     93.0      114.70             SOURCE2        1         
cg-ne-p2    88.4      119.57             SOURCE3        1         
cg-ne-s     70.2      117.70             SOURCE3        1         
cg-pe-n2    68.4      101.79             SOURCE3        1         
cg-pe-o     66.9      107.62             SOURCE3        1         
cg-pe-p2    67.2      104.68             SOURCE3        2   5.1435
cg-pe-s     53.4      108.60             SOURCE3        4   2.6981
ch-c1-ha   40.86      179.88                2021        6   0.0343
ch-ca-cq    67.3      121.53     SOURCE4_SOURCE5       12   0.1831
ch-ca-nb   69.08      117.45                2021        1   0.0000
ch-c -ch    67.6      115.38             SOURCE3        1         
ch-c -cx   61.49      115.27                2021        1   0.0000
ch-cd-na   67.16      121.22                2021        2   0.0662
ch-cd-nc   68.92      120.13                2021        4   0.4013
ch-cd-nd   66.92      123.03                2021        7   0.2371
ch-cd-os   79.62      116.18                2021        2   2.1486
ch-cd-ss   64.46      116.64                2021        2   3.0523
ch-ce-ha   43.73      129.69                2021        1   0.0000
ch-cf-ch   63.49      116.14                2021       16   0.8810
ch-cf-ha   44.79      116.62                2021       30   0.9059
ch-cf-n1    87.8      119.50                CORR        2         
ch-cf-n2    87.9      121.14     SOURCE4_SOURCE5        8   0.9418
ch-cf-ss   63.68      118.40                2021        4   1.0960
ch-c -ha    48.3      113.90             SOURCE2        1         
ch-c -nt   68.82      113.69                2021        1   0.0000
ch-c -o    79.86      121.63                2021        5   0.5651
ch-c -oh   80.22      111.90                2021        1   0.0000
ch-nf-n1    90.2      120.20             SOURCE2        1         
ch-nf-n2    92.3      113.39             SOURCE3        1         
ch-nf-o     93.0      114.70             SOURCE2        1         
ch-nf-p2    88.4      119.57             SOURCE3        1         
ch-nf-s     70.2      117.70             SOURCE3        1         
ch-pf-n2    68.4      101.79             SOURCE3        1         
ch-pf-o     66.9      107.62             SOURCE3        1         
ch-pf-p2    67.2      104.68             SOURCE3        2         
ch-pf-s     53.4      108.60             SOURCE3        4         
cl-c1-cl    70.2      180.00               Guess        0         
cl-c2-cl   70.67      114.38                2021       19   0.6716
cl-c2-cv   64.38      122.17                2021        2   0.6394
cl-c2-cx   64.70      114.93                2021        2   0.1831
cl-c2-cy   62.06      123.60                2021        1   0.0000
cl-c2-f    81.91      115.63                2021        1   0.0000
cl-c2-h4   43.67      113.46                2021       24   0.7753
cl-c2-h5   44.26      110.50                2021        1   0.0000
cl-c2-ha    49.6      113.20             SOURCE3        1         
cl-c2-n2   68.95      121.45                2021        8   0.8251
cl-c2-n    69.15      116.99                2021        2   0.0000
cl-c2-ne   68.49      122.80                2021        1   0.0000
cl-c2-nf   68.72      121.78                2021        1   0.0000
cl-c2-nh   69.14      117.73                2021        2   1.8660
cl-c2-nv   69.54      116.06                2021        1   0.0000
cl-c2-os   81.11      114.19                2021        1   0.0000
cl-c2-ss   68.48      118.83                2021        1   0.0000
cl-c3-cl   69.58      109.34                2021      313   0.5689
cl-c3-cx   64.18      109.29                2021        4   1.3538
cl-c3-cy   63.67      110.49                2021        6   0.2671
cl-c3-f    81.52      109.14                2021       42   0.2848
cl-c3-h1   43.24      106.82                2021      799   0.4555
cl-c3-h2   43.18      107.06                2021       84   0.5924
cl-c3-h3   43.06      107.65                2021        8   0.2168
cl-c3-hc    48.7      107.65             SOURCE2        2   2.2500
cl-c3-hx   42.83      108.76                2021        3   0.0787
cl-c3-n2   67.66      113.17                2021        1   0.0000
cl-c3-n4   66.74      113.90                2021        1   0.0000
cl-c3-na   69.02      108.49                2021        2   0.0000
cl-c3-no   69.04      106.19                2021        2   1.9270
cl-c3-os   78.90      111.46                2021        8   0.8661
cl-c3-p3   42.01      107.56                2021        2   0.0046
cl-c3-p5   41.95      109.52                2021        9   0.8307
cl-c3-py   41.19      113.82                2021        1   0.0000
cl-c3-s4   68.31      111.22                2021        2   1.1735
cl-c3-s6   68.91      111.27                2021        1   0.0000
cl-c3-ss   67.87      112.89                2021       25   0.9595
cl-c3-sx   69.14      107.82                2021        2   0.0000
cl-c5-cl   69.78      108.69                2021        4   0.6684
cl-c5-cx   62.88      113.26                2021        2   0.1177
cl-c5-cy   62.98      112.38                2021        8   0.2347
cl-c5-h1   43.66      104.78                2021       13   0.6627
cl-c5-h2   43.24      106.76                2021        2   0.0024
cl-c5-n2   67.96      111.60                2021        1   0.0000
cl-c5-n7   68.49      109.93                2021        1   0.0000
cl-c5-os   79.67      109.07                2021        5   0.7845
cl-c5-s6   69.25      106.69                2021        2   0.0000
cl-c5-ss   68.35      110.68                2021        2   0.0000
cl-c6-cl   68.83      108.21                2021        7   0.7574
cl-c6-cx   62.76      111.25                2021        2   0.2106
cl-c6-h1   43.02      104.25                2021       35   0.6001
cl-c6-h2   43.09      103.88                2021        4   0.0010
cl-c6-h3   42.31      107.68                2021        2   0.0000
cl-c6-n3   67.69      109.98                2021        2   0.0234
cl-c6-os   78.16      110.62                2021        4   0.0000
cl-c6-s4   67.13      112.37                2021        4   1.5158
cl-c6-ss   69.77      105.13                2021        1   0.0000
cl-ca-cl    80.5      118.72             SOURCE3        1         
cl-ca-cp   63.70      120.44                2021       34   0.5366
cl-ca-cq    71.7      120.39     SOURCE4_SOURCE5       34   0.5366
cl-ca-na   68.34      118.66                2021        1   0.0000
cl-ca-nb   69.50      116.19                2021      102   0.5841
cl-c -cl    80.7      111.30             SOURCE2        1         
cl-cc-n    69.82      115.98                2021        2   0.0287
cl-cc-na   68.37      121.11                2021       19   0.9488
cl-cc-nc   68.50      121.28                2021        2   0.3828
cl-cc-nd   68.54      122.70                2021       12   1.9477
cl-cc-os   82.05      112.24                2021        2   0.5599
cl-cc-ss   68.91      119.85                2021       16   0.8775
cl-c -cx   62.94      112.60                2021        1   0.0000
cl-cd-na   68.68      120.13                2021        6   0.7518
cl-cd-nc   69.31      120.20                2021        7   1.2680
cl-cd-nd   68.48      121.29                2021        5   0.8123
cl-cd-ss   68.58      120.58                2021        1   0.0000
cl-ce-n1   70.28      113.72                2021        1   0.0000
cl-ce-n2   68.03      121.92                2021        1   0.0000
cl-ce-ne   67.52      120.67                2021        4   0.2056
cl-ce-nf   70.73      112.50                2021        3   0.2586
cl-ce-no   68.12      115.75                2021        1   0.0000
cl-ce-sx   67.27      119.20                2021        2   0.0050
cl-ce-sy   67.70      119.48                2021        2   0.0000
cl-c -f     93.2      112.00             SOURCE2        1         
cl-cf-ne   71.19      113.70                2021        3   0.0914
cl-cf-nf   69.71      115.31                2021        2   0.0694
cl-c -h5   42.30      109.44                2021        1   0.0000
cl-c -ha    48.2      109.90             SOURCE2        1         
cl-c -o    76.70      120.08                2021        8   0.6642
cl-c -s     69.9      127.60             SOURCE2        1         
cl-cs-h5   44.15      109.45                2021        1   0.0000
cl-cs-s    68.36      126.21                2021        1   0.0000
cl-c -ss   68.86      110.49                2021        1   0.0000
cl-cv-cv   61.54      133.87                2021        1   0.0000
cl-cv-cy   60.08      131.66                2021        1   0.0000
cl-cv-p3   40.16      126.70                2021        1   0.0000
cl-cv-p5   41.22      129.39                2021        1   0.0000
cl-cx-cl   70.11      110.29                2021       14   0.4864
cl-cx-cx   61.93      119.79                2021       69   0.7321
cl-cx-f    80.68      113.42                2021        1   0.0000
cl-cx-h1   43.03      110.54                2021        2   0.1150
cl-cx-h2   43.21      109.56                2021        2   0.9176
cl-cx-hc    47.9      115.80             SOURCE2        1         
cl-cx-n2   67.36      116.41                2021        2   0.1700
cl-cx-nm   67.29      116.53                2021        2   0.1279
cl-cx-op   78.08      115.62                2021        3   0.0331
cl-cy-cl   70.34      108.77                2021        4   0.1710
cl-cy-cv   63.29      113.53                2021        2   0.7703
cl-cy-cy   61.82      117.25                2021       41   1.1740
cl-cy-f    81.28      111.16                2021        2   0.0000
cl-cy-h1   43.57      107.03                2021        2   1.3003
cl-cy-hc    47.6      114.00             SOURCE2        1         
cl-cy-p3   40.64      113.21                2021        2   0.6632
cl-cy-p5   40.61      114.53                2021        2   3.2198
cl-cy-sq   67.86      113.25                2021        4   0.0097
cl-n1-n1    78.0      179.94           HF/6-31G*        1         
